,COMMODITY_ID,COMMODITY,IMP_TOT,IMP_MEX,EXP_TOT,EXP_MEX,MEX_BOT,SHARE_IMP,SHARE_EXP,TOT_BOT
144,290371,CHLORODIFLUOROMETHANE (HCFC-22),14298457.0,12532224.0,1554478.0,151696.0,-12380528.0,87.64738740690692,9.758645667548848,-12743979.0
4579,290372,DICHLOROTRIFLUOROETHANES (HCFC-123),3144795.0,0.0,3031135.0,0.0,0.0,0.0,0.0,-113660.0
5286,290373,"DICHLOROFLUOROETHANES (HCFC-141, 141B)",0.0,0.0,4470.0,0.0,0.0,0.0,0.0,4470.0
5161,290374,"CHLORODIFLUOROETHANES (HCFC-142, 142B)",10005819.0,0.0,22920.0,0.0,0.0,0.0,0.0,-9982899.0
5317,290375,DICHLOROPENTAFLUOROPROPANES (HCFC-225 225CA 225CB),0.0,0.0,52835.0,0.0,0.0,0.0,0.0,52835.0
581,290376,"HALON-1211, HALON-1301 AND HALON-2402",2413625.0,0.0,2136031.0,0.0,0.0,0.0,0.0,-277594.0
1718,290377,"PERHALOGEN DERIV ACYCLIC HYD W/ FLUORINE, CHLORINE",23329176.0,795287.0,7338876.0,1174921.0,379634.0,3.4089802400221934,16.009549691260624,-15990300.0
96,290378,PERHALOGEN DERIV ACYCLIC HYDROCARB 2 OR MORE NESOI,4815212.0,0.0,17441485.0,0.0,0.0,0.0,0.0,12626273.0
681,290379,HALOGEN DERIV ACYCLIC HYDROC 2 OR MORE DIFF NESOI,9426726.0,0.0,68760498.0,16002665.0,16002665.0,0.0,23.27304988396099,59333772.0
1881,290381,"1,2,3,4,5,6-HEXACHLOROCYCLOHEXANE, INCLUD LINDANE",120562.0,0.0,68555.0,13200.0,13200.0,0.0,19.2546130843848,-52007.0
4189,290382,"ALDRIN, CHLORDANE AND HEPTACHLOR",7724.0,0.0,36882.0,0.0,0.0,0.0,0.0,29158.0
832,290383,MIREX (ISO),3672.0,0.0,16105.0,0.0,0.0,0.0,0.0,12433.0
5113,290389,"HALOGEN DERIV CYCLANIC, CYCLENIC ETC HYDROC NESOI",18743956.0,0.0,6077600.0,26185.0,26185.0,0.0,0.43084441226800047,-12666356.0
3574,290391,"CHLOROBENZENE, O- AND P-DICHLOROBENZENE",53049705.0,1784954.0,293924.0,123731.0,-1661223.0,3.3646822352735044,42.09625617506566,-52755781.0
2747,290392,HEXACHLOROBENZENE AND DDT,65683.0,0.0,13073.0,8369.0,8369.0,0.0,64.01744052627552,-52610.0
2943,290393,PENTACHLOROBENZENE (ISO),3240.0,0.0,429604.0,4990.0,4990.0,0.0,1.161534808800663,426364.0
3776,290394,HEXABROMOBIPHENYLS,15040.0,0.0,0.0,0.0,0.0,0.0,0.0,-15040.0
2586,290399,"HALOGENATED DERIV OF AROMATIC HYDROCARBONS, NESOI",139902315.0,3117138.0,164185662.0,6258269.0,3141131.0,2.228081786923969,3.8117025102959357,24283347.0
1361,290410,"HYDROCARBON DERIV CONT ONLY SULFO GROUPS, ETC",37719133.0,90953.0,58290416.0,3039502.0,2948549.0,0.24113226568595836,5.214411233572257,20571283.0
3939,290420,"HYDROCARBON DERIVATIVES, NITRO OR NITROSO GR ONLY",41111489.0,0.0,23071525.0,1513060.0,1513060.0,0.0,6.558127388631657,-18039964.0
5335,290431,PERFLUOROOCTANE SULFONIC ACID,0.0,0.0,151870.0,0.0,0.0,0.0,0.0,151870.0
611,290436,PERFLUOROOCTANE SULFONYL FLUORIDE,3983.0,0.0,31661.0,0.0,0.0,0.0,0.0,27678.0
4742,290491,TRICHLORONITROMETHANE (CHLOROPICRIN),11745.0,0.0,21431473.0,2110653.0,2110653.0,0.0,9.848380463629356,21419728.0
4433,290499,"SULFNTED,NITRATD,NITROSATD DERIVS OF HYDROCBNS,NES",8135342.0,0.0,12407969.0,219251.0,219251.0,0.0,1.767017631975064,4272627.0
3528,290511,METHANOL (METHYL ALCOHOL),863396925.0,0.0,826664083.0,35348622.0,35348622.0,0.0,4.276056348271273,-36732842.0
2167,290512,PROPYL ALCOHOL AND ISOPROPYL ALCOHOL,166574691.0,148018.0,357638173.0,86902737.0,86754719.0,0.08885983765685028,24.299066363925306,191063482.0
359,290513,BUTAN-1-OL (N-BUTYL ALCOHOL),21508140.0,0.0,51932102.0,11833443.0,11833443.0,0.0,22.786374023527873,30423962.0
726,290514,"BUTANOLS, NESOI",24152174.0,0.0,41278344.0,6598019.0,6598019.0,0.0,15.984214386119753,17126170.0
5091,290516,OCTANOL (OCTYL ALCOHOL) AND ISOMERS THEREOF,114813712.0,0.0,158230896.0,34110799.0,34110799.0,0.0,21.55760970980029,43417184.0
4743,290517,"LAURYL ALCOHOL, CETYL ALCOHOL AND STEARYL ALCOHOL",49696339.0,57490.0,25444052.0,9965876.0,9908386.0,0.1156825656714874,39.16780236103904,-24252287.0
102,290519,"SATURATED MONOHYDRIC ALCOHOLS, NESOI",91689973.0,18079308.0,134275731.0,22397682.0,4318374.0,19.717868168638244,16.680364972282298,42585758.0
1835,290522,UNSATURATED ACYCLIC TERPENE ALCOHOLS,38973042.0,31027.0,48596129.0,6624966.0,6593939.0,0.07961144013341324,13.632703131560127,9623087.0
2674,290529,UNSATURATED MONOHYDRIC ALCOHOLS NESOI,59833946.0,995677.0,19404544.0,3470515.0,2474838.0,1.6640670832573872,17.88506341607409,-40429402.0
1214,290531,ETHYLENE GLYCOL (ETHANEDIOL),242029833.0,0.0,1322213993.0,275228956.0,275228956.0,0.0,20.815764880503725,1080184160.0
1300,290532,"PROPYLENE GLYCOL (PROPANE-1,2-DIOL)",52414199.0,2294527.0,223999871.0,66471508.0,64176981.0,4.377682085726427,29.674797446646746,171585672.0
3659,290539,"DIOLS, NESOI",59601046.0,3779077.0,345027333.0,8158491.0,4379414.0,6.340621941433712,2.364592662576098,285426287.0
932,290541,"2-ETHYL-2-(HYDROXYMETHYL)PROPANE-1,3-DIOL",15097486.0,63000.0,9511799.0,7487815.0,7424815.0,0.4172880173560022,78.72133336711595,-5585687.0
612,290542,PENTAERYTHRITOL,67806042.0,0.0,6001667.0,5330324.0,5330324.0,0.0,88.81405782760024,-61804375.0
1728,290543,MANNITOL,32777190.0,0.0,26816160.0,5023579.0,5023579.0,0.0,18.733401799511938,-5961030.0
3133,290544,D-GLUCITOL (SORBITOL),10945139.0,351658.0,22695883.0,10312627.0,9960969.0,3.2129148839498525,45.43831583904446,11750744.0
3915,290545,GLYCEROL,146312762.0,720250.0,54253454.0,9161348.0,8441098.0,0.4922673799295786,16.88620230520254,-92059308.0
5190,290549,ACYCLIC POLYHYDRIC ALCOHOLS NESOI,158598688.0,13006.0,54052853.0,7805977.0,7792971.0,0.00820057225189656,14.44137833020581,-104545835.0
64,290551,ETHCHLOROVYNOL (INN),47900.0,0.0,21750.0,0.0,0.0,0.0,0.0,-26150.0
4951,290559,"HALO,SULFO,NITRO OR NITROS DER OF ACYC ALOHL,NESOI",26256022.0,0.0,4436255.0,321112.0,321112.0,0.0,7.238357578633329,-21819767.0
754,290611,MENTHOL,84691037.0,530898.0,34352211.0,4758998.0,4228100.0,0.626864446116063,13.853542061673993,-50338826.0
4262,290612,"CYCLOHEXANOL, METHYL AND DIMETHYL CYCLOHEXANOLS",1618554.0,0.0,2069712.0,723312.0,723312.0,0.0,34.947470952480344,451158.0
2514,290613,STEROLS AND INOSITOLS,75536679.0,0.0,82312080.0,237514.0,237514.0,0.0,0.28855302891143075,6775401.0
128,290619,"CYCLANIC, ETC ALCOHOLS AND SULFO, ETC DERIV NESOI",65358516.0,789461.0,43931350.0,2689089.0,1899628.0,1.207893092309501,6.121116241590572,-21427166.0
1392,290621,BENZYL ALCOHOL,29438399.0,0.0,11105332.0,1744161.0,1744161.0,0.0,15.705617805933223,-18333067.0
4434,290629,AROMATIC ALCOHOLS AND THEIR HALO ETC DER NESOI,17908062.0,3047.0,10343291.0,664986.0,661939.0,0.017014683107530005,6.429152964950904,-7564771.0
2381,290711,PHENOL (HYDROXYBENZENE) AND ITS SALTS,2058384.0,32000.0,286768103.0,28565439.0,28533439.0,1.554617602935118,9.961163288791571,284709719.0
2124,290712,CRESOLS AND THEIR SALTS,12669614.0,0.0,32395416.0,4862105.0,4862105.0,0.0,15.008620355423124,19725802.0
3595,290713,"OCTYLPHENOL, NONYLPHENOL INCL ISOMERS AND SALTS",2011343.0,0.0,25629844.0,12272110.0,12272110.0,0.0,47.882109621892354,23618501.0
833,290715,NAPHTHOLS AND THEIR SALTS,8572800.0,0.0,215476.0,3946.0,3946.0,0.0,1.8312944365033692,-8357324.0
5064,290719,"MONOPHENOLS, NESOI",39562775.0,7400.0,67955012.0,12919913.0,12912513.0,0.018704451343466173,19.01245047238017,28392237.0
198,290721,RESORCINOL AND ITS SALTS,64911328.0,0.0,3533197.0,1649141.0,1649141.0,0.0,46.675602860525466,-61378131.0
5229,290722,HYDROQUINONE (QUINOL) AND ITS SALTS,3605362.0,0.0,67425404.0,7504262.0,7504262.0,0.0,11.1297249327568,63820042.0
959,290723,"BISPHENOL A, DIPHENYLOLPROPANE AND ITS SALTS",56646765.0,0.0,2785383.0,1222018.0,1222018.0,0.0,43.87253027680574,-53861382.0
2853,290729,"POLYPHENOLS, NESOI",73688943.0,0.0,75006803.0,2338632.0,2338632.0,0.0,3.1178931863020476,1317860.0
1859,290811,PENTACHLOROPHENOL (ISO),12914223.0,12914223.0,10639659.0,3583574.0,-9330649.0,100.0,33.68128621415404,-2274564.0
2415,290819,"DERIV. CONT. ONLY HALOGEN SUBSTIT. & SALTS, NESOI",15949951.0,432937.0,75451203.0,1441002.0,1008065.0,2.7143468967396824,1.9098462883355218,59501252.0
5315,290891,DINOSEB (ISO) AND ITS SALTS,0.0,0.0,3368979.0,0.0,0.0,0.0,0.0,3368979.0
3531,290899,"HALOGN.,SULFON.,NITRAT.,NITROSATD DERIV OF PHENOLS",13533944.0,6095.0,2213712.0,66582.0,60487.0,0.04503491369551995,3.0077083197814347,-11320232.0
3168,290911,DIETHYL ETHER,2773241.0,796653.0,3179722.0,214533.0,-582120.0,28.726425146606445,6.746910578975143,406481.0
1433,290919,ACYCLIC ETHERS (EXCL DIETHYL ETHER) NESOI,104746093.0,0.0,2175411425.0,551743776.0,551743776.0,0.0,25.362732293271833,2070665332.0
1912,290920,"CYCLANIC, ETC ETHERS AND THEIR HALO, ETC DERIV",8607871.0,0.0,19777048.0,79528.0,79528.0,0.0,0.4021227030444584,11169177.0
4409,290930,"AROMATIC ETHERS AND THEIR HALO, SULFO ETC DERIV",53901248.0,9940.0,18463828.0,1715403.0,1705463.0,0.018441131455805997,9.290614059013116,-35437420.0
1070,290941,"2,2'-OXYDIETHANOL (DIETHYLENE GLYCOL, DIGOL)",102786553.0,450336.0,118002610.0,25751212.0,25300876.0,0.43812734920685587,21.822578331106403,15216057.0
5065,290943,MONOBUTYL ETHERS OF MONO OR DI-ETHYLENE GLYCOLS,27181501.0,134582.0,201356887.0,27781017.0,27646435.0,0.49512350329733446,13.79690429957829,174175386.0
2699,290944,MONOALKYLETHERS OF MONO OR DI-ETHYLENE GLYC NESOI,6625174.0,610991.0,103909961.0,1524653.0,913662.0,9.222263445458188,1.4672828142048864,97284787.0
1301,290949,ETHER-ALCOHOLS AND THEIR HALO ETC DERIV NESOI,146564465.0,201619.0,266937112.0,40864689.0,40663070.0,0.13756335821237434,15.308732717539852,120372647.0
2482,290950,ETHER-PHENOLS ETC AND THEIR HALO ETC NESOI,34344581.0,0.0,18640222.0,1406513.0,1406513.0,0.0,7.545580733963361,-15704359.0
307,290960,"ALCOHOL PEROXIDE,ETHER PEROX,ACETAL&HEMIACETAL ETC",48299472.0,914384.0,60312649.0,8589899.0,7675515.0,1.8931552709313262,14.242284400408279,12013177.0
1333,291010,OXIRANE (ETHYLENE OXIDE),59162.0,6000.0,8991205.0,1882161.0,1876161.0,10.141644974814914,20.93335654119776,8932043.0
3322,291020,METHYLOXIRANE (PROPYLENE OXIDE),10520.0,0.0,253444772.0,76874760.0,76874760.0,0.0,30.331957291271333,253434252.0
3849,291030,"1-CHLORO-2,3-EPOXYPROPANE (EPICHLOROHYDRIN)",79764714.0,0.0,35499170.0,1009812.0,1009812.0,0.0,2.8446073527916287,-44265544.0
5336,291040,"DIELDRIN (ISO, INN)",0.0,0.0,52875.0,14267.0,14267.0,0.0,26.982505910165482,52875.0
3156,291050,ENDRIN (ISO),38320.0,0.0,7115.0,0.0,0.0,0.0,0.0,-31205.0
196,291090,"EPOXIDES, EPOXYALCOHOLS ETC WITH 3-MEMBER RING ETC",115167592.0,4341996.0,16280766.0,56730.0,-4285266.0,3.7701543677322,0.3484479784304989,-98886826.0
3525,291100,ACETALS AND HEMIACETALS WITH OR W/O OTH OXY FUNC,10313878.0,810077.0,4401457.0,363362.0,-446715.0,7.854242603994346,8.25549357860363,-5912421.0
1777,291211,METHANAL (FORMALDEHYDE),4860454.0,0.0,9693471.0,1070153.0,1070153.0,0.0,11.03993605592878,4833017.0
1808,291212,ETHANAL (ACETALDEHYDE),1428305.0,0.0,4182875.0,460608.0,460608.0,0.0,11.011756268117026,2754570.0
420,291219,ACYCLIC ALDEHYDES WITHOUT OTHER OXY FUNC NESOI,85570464.0,1547497.0,138188948.0,10027202.0,8479705.0,1.8084475970587235,7.256153364739415,52618484.0
3624,291221,BENZALDEHYDE,24872954.0,2514422.0,3955720.0,1721987.0,-792435.0,10.109060628665176,43.53156947407804,-20917234.0
3712,291229,CYCLIC ALDEHYDES WITHOUT OTHER OXY FUNC NESOI,88356277.0,3690616.0,17756346.0,3565542.0,-125074.0,4.176970924204966,20.08038140279537,-70599931.0
2000,291241,VANILLIN (4-HYDROXY-3-METHOXYBENZALDEHYDE),121393518.0,0.0,18054612.0,2003222.0,2003222.0,0.0,11.095347825807611,-103338906.0
2874,291242,ETHYLVANILLIN (3-ETHOXY-4-HYDROXY-BENZALDEHYDE),6702105.0,0.0,42096397.0,2502794.0,2502794.0,0.0,5.945387677715031,35394292.0
5188,291249,"ALDEHYDE-ETHERS, ALDEHYDE-PHENOLS ETC NESOI",25062770.0,0.0,3647148.0,817603.0,817603.0,0.0,22.417598627749683,-21415622.0
285,291250,CYCLIC POLYMERS OF ALDEHYDES,2650676.0,0.0,828895.0,90608.0,90608.0,0.0,10.93117946181362,-1821781.0
3310,291260,PARAFORMALDEHYDE,7644554.0,0.0,10159589.0,728472.0,728472.0,0.0,7.170290057993488,2515035.0
63,291300,"HALOGENATED, SULFONATED ETC DER OF ALDEHYDE COMPDS",4904724.0,0.0,756499.0,36424.0,36424.0,0.0,4.814811387721597,-4148225.0
540,291411,ACETONE (PROPANONE),146144652.0,0.0,76127880.0,41097785.0,41097785.0,0.0,53.98519569965694,-70016772.0
3850,291412,BUTANONE,124758825.0,0.0,28948967.0,16049464.0,16049464.0,0.0,55.440541280799415,-95809858.0
3885,291413,4-METHYLPENTAN-2-ONE (METHYL ISOBUTYL KETONE),11310824.0,2021023.0,20191070.0,3156059.0,1135036.0,17.86804391970028,15.630964579886058,8880246.0
308,291419,ACYCLIC KETONES WITHOUT OTHER OXYGEN FUNCTN NESOI,33445319.0,0.0,73468290.0,7826523.0,7826523.0,0.0,10.652926589144785,40022971.0
2609,291422,CYCLOHEXANONE AND METHYLCYCLOHEXANONES,1802068.0,0.0,48291879.0,1853689.0,1853689.0,0.0,3.838510818765201,46489811.0
4257,291423,IONONES AND METHYLIONONES,30698373.0,5025.0,2565194.0,859502.0,854477.0,0.01636894567669759,33.50631570165844,-28133179.0
3157,291429,"CYCLANIC, ETC KETONES WITHOUT OTHER OXY FUNC NESOI",129004997.0,2746392.0,47225702.0,10636797.0,7890405.0,2.128903580378363,22.523322151992573,-81779295.0
2060,291431,PHENYLACETONE (PHENYLPROPAN-2-ONE),2813700.0,0.0,32850.0,23950.0,23950.0,0.0,72.90715372907154,-2780850.0
2376,291439,"AROMATIC KETONES WITHOUT OTHER OXYGEN FUNCTN,NESOI",34456904.0,127860.0,2122769.0,259658.0,131798.0,0.37107222401641193,12.232042205251725,-32334135.0
1334,291440,KETONE-ALCOHOLS AND KETONE-ALDEHYDES,47416784.0,0.0,9475209.0,1493538.0,1493538.0,0.0,15.762586345061097,-37941575.0
1747,291450,KETONE-PHENOLS AND KETONES WITH OTHER OXYGEN FUNCT,81667774.0,5303709.0,36236871.0,7407362.0,2103653.0,6.494249494298694,20.441505559351413,-45430903.0
2061,291461,ANTHRAQUINONE,8687970.0,0.0,617997.0,0.0,0.0,0.0,0.0,-8069973.0
4795,291462,COENZYME Q10 (UBIDECARENONE (INN)),181074696.0,0.0,6810618.0,55855.0,55855.0,0.0,0.8201164710750185,-174264078.0
1065,291469,"QUINONES, NESOI",41695917.0,0.0,8347750.0,1053215.0,1053215.0,0.0,12.616753017280105,-33348167.0
2221,291471,CHLORDECONE (ISO),3510.0,0.0,166257.0,16690.0,16690.0,0.0,10.038675063305606,162747.0
2162,291479,"HALGNT/SULFON/NIT/NITROSTD DRIV OF KETNE/QUINO,NES",109594236.0,16289010.0,69769239.0,515660.0,-15773350.0,14.863017065970514,0.7390936283538939,-39824997.0
4216,291511,FORMIC ACID,3609408.0,0.0,19553937.0,3341321.0,3341321.0,0.0,17.087714867855,15944529.0
4664,291512,SALTS OF FORMIC ACID,22889701.0,0.0,7441513.0,2739184.0,2739184.0,0.0,36.80950365873177,-15448188.0
1236,291513,ESTERS OF FORMIC ACID,8236901.0,164032.0,2571732.0,676918.0,512886.0,1.991428572469185,26.321482953900325,-5665169.0
4826,291521,ACETIC ACID,16434438.0,399341.0,551473027.0,235945245.0,235545904.0,2.429903596338372,42.78454855417616,535038589.0
5087,291524,ACETIC ANHYDRIDE,31945920.0,30272504.0,69996981.0,285018.0,-29987486.0,94.76172231070508,0.40718613278478394,38051061.0
1237,291529,SALTS OF ACETIC ACID NESOI,64592541.0,943541.0,25400220.0,2700782.0,1757241.0,1.460758448874151,10.63290790394729,-39192321.0
2774,291531,ETHYL ACETATE,60061742.0,38432913.0,28516203.0,4529473.0,-33903440.0,63.98900817761829,15.8838573284108,-31545539.0
4608,291532,VINYL ACETATE,53395941.0,0.0,670332242.0,82317920.0,82317920.0,0.0,12.280167183126483,616936301.0
4714,291533,N-BUTYL ACETATE,18033159.0,316533.0,97010784.0,51518097.0,51201564.0,1.7552831425708608,53.105536184513255,78977625.0
5346,291536,DINOSEB (ISO) ACETATE,0.0,0.0,203034.0,157610.0,157610.0,0.0,77.62739245643587,203034.0
2377,291539,"ESTERS OF ACETIC ACID, NESOI",135689010.0,10152182.0,201808679.0,43752845.0,33600663.0,7.48194861175566,21.68035845475209,66119669.0
356,291540,"MONO-, DI- OR TRICHLOROACETIC ACIDS, THEIR DERIV",74554111.0,9660.0,1474194.0,161899.0,152239.0,0.012957031973729792,10.982204513110215,-73079917.0
309,291550,"PROPIONIC ACID, ITS SALTS AND ESTERS",25172926.0,3974836.0,143447655.0,9253672.0,5278836.0,15.79012308700228,6.450905035707972,118274729.0
1857,291560,"BUTYRIC ACID, VALERIC ACID, THEIR SALTS AND ESTERS",77143806.0,5018900.0,198965980.0,15981379.0,10962479.0,6.505901458893537,8.032216864410689,121822174.0
2510,291570,"PALMITIC ACID, STEARIC ACID, THEIR SALTS AND ESTRS",114721988.0,1755162.0,66768463.0,5109522.0,3354360.0,1.5299264165471052,7.652597903893639,-47953525.0
4665,291590,SAT ACYCLIC MONOCARBOXY ACIDS AND DERIV NESOI,1575173743.0,29080156.0,279122744.0,27138639.0,-1941517.0,1.8461554561349747,9.722833263634008,-1296050999.0
2295,291611,ACRYLIC ACID AND ITS SALTS,49993731.0,3805.0,45145383.0,33230997.0,33227192.0,0.0076109542614453,73.6088494364972,-4848348.0
3912,291612,ESTERS OF ACRYLIC ACID,348483091.0,42499832.0,534961786.0,133741443.0,91241611.0,12.195665470609592,25.000186274987502,186478695.0
5110,291613,METHACRYLIC ACID AND ITS SALTS,42904116.0,2597.0,41786615.0,6279460.0,6276863.0,0.006053032301143322,15.02744359647222,-1117501.0
3590,291614,ESTERS OF METHACRYLIC ACID,384581174.0,52514.0,254455826.0,51858892.0,51806378.0,0.013654854566542043,20.380312298292594,-130125348.0
4259,291615,"OLEIC, LINOLEIC OR LINOLENIC ACIDS, SALTS & ESTERS",7413919.0,0.0,14569861.0,3468950.0,3468950.0,0.0,23.809080951424313,7155942.0
2926,291616,BINAPACRYL,33210.0,0.0,110591.0,0.0,0.0,0.0,0.0,77381.0
985,291619,UNSAT ACYCLIC MONOCARBOX ACIDS AND DERIV NESOI,322876845.0,0.0,37378471.0,930570.0,930570.0,0.0,2.4895881910204407,-285498374.0
4020,291620,"CYCLANIC, ETC MONOCARBOXYLIC ACIDS AND THEIR DERIV",179648804.0,25412826.0,13318693.0,3548080.0,-21864746.0,14.145836450990231,26.63985122263874,-166330111.0
1969,291631,"BENZOIC ACID, ITS SALTS AND ESTERS",73302415.0,684838.0,58042602.0,8424757.0,7739919.0,0.9342638983995275,14.51478174600098,-15259813.0
4640,291632,BENZOYL PEROXIDE AND BENZOYL CHLORIDE,16498815.0,3653193.0,11437483.0,500805.0,-3152388.0,22.142153845594365,4.378629458946518,-5061332.0
1486,291634,"PHENYLACETIC (ALPHA-TOLVIC) ACID, ITS SALTS",1087237.0,0.0,482944.0,11851.0,11851.0,0.0,2.4539076994434135,-604293.0
3011,291639,AROMATIC MONOCARBOX ACIDS AND DERIV ETC NESOI,116790406.0,2240984.0,65493992.0,2275268.0,34284.0,1.9188082966335438,3.4740102573072655,-51296414.0
4101,291711,"OXALIC ACID, ITS SALTS AND ESTERS",7058381.0,0.0,2204537.0,93961.0,93961.0,0.0,4.262164799229952,-4853844.0
5005,291712,"ADIPIC ACID, ITS SALTS AND ESTERS",45941176.0,1118130.0,234364282.0,4490960.0,3372830.0,2.433829730436156,1.9162305628124683,188423106.0
4928,291713,"AZELAIC ACID, SEBACIC ACID, THEIR SALTS AND ESTERS",46445017.0,0.0,35419139.0,1333936.0,1333936.0,0.0,3.7661446259323244,-11025878.0
4460,291714,MALEIC ANHYDRIDE,24553256.0,64213.0,79118689.0,29325495.0,29261282.0,0.26152539606152436,37.065193281956425,54565433.0
1970,291719,"ACYCLIC POLYCARBOXYLIC ACIDS, ANHYDRIDES ETC NESOI",157698318.0,2621632.0,81675371.0,3247449.0,625817.0,1.6624349791733353,3.9760443818492113,-76022947.0
560,291720,"CYCLANIC, ETC POLYCARBOXYLIC ACIDS AND THEIR DERIV",35017230.0,0.0,44368327.0,3623335.0,3623335.0,0.0,8.166490027897604,9351097.0
5059,291732,DIOCTYL ORTHOPHTHALATES,19969755.0,4793214.0,12921865.0,1340802.0,-3452412.0,24.00236758037342,10.376226651493418,-7047890.0
3591,291733,DINONYL OR DIDECYL ORTHOPHTHALATES,129040484.0,732133.0,39199373.0,19321186.0,18589053.0,0.5673669047924526,49.28952817689201,-89841111.0
2411,291734,ESTERS OF ORTHOPHTHALIC ACID NESOI,36860241.0,3193044.0,28901867.0,1935455.0,-1257589.0,8.662569514941588,6.696643507493824,-7958374.0
1158,291735,PHTHALIC ANHYDRIDE,33284791.0,11248417.0,8118299.0,2596.0,-11245821.0,33.79446486534946,0.03197714200967469,-25166492.0
3446,291736,TEREPHTHALIC ACID AND ITS SALTS,585578687.0,168208142.0,43206542.0,303879.0,-167904263.0,28.725113419300385,0.7033171041551994,-542372145.0
561,291737,DIMETHYL TEREPHTHALATE,1930604.0,0.0,41184.0,15542.0,15542.0,0.0,37.73795648795649,-1889420.0
2122,291739,"AROMATIC POLYCARBOXYLIC ACIDS, ANHYDRIDE ETC NESOI",267594124.0,17294274.0,212562293.0,36520932.0,19226658.0,6.462875096614602,17.181284358839694,-55031831.0
4187,291800,SELECTED CARBOXYLIC ACIDS,43216648.0,0.0,0.0,0.0,0.0,0.0,0.0,-43216648.0
1540,291811,"LACTIC ACID, ITS SALTS AND ESTERS",72672620.0,543524.0,31359154.0,4256697.0,3713173.0,0.7479075338139729,13.574017334778866,-41313466.0
4021,291812,TARTARIC ACID,35148702.0,109760.0,3694747.0,404728.0,294968.0,0.3122732668762562,10.954146522075801,-31453955.0
5164,291813,SALTS AND ESTERS OF TARTARIC ACID,13772809.0,78118.0,3307580.0,204885.0,126767.0,0.5671900336380182,6.194407996178475,-10465229.0
2025,291814,CITRIC ACID,298862383.0,315918.0,35777666.0,9791864.0,9475946.0,0.1057068463514192,27.368649480935957,-263084717.0
3714,291815,SALTS AND ESTERS OF CITRIC ACID,100313792.0,122732.0,29610342.0,1639997.0,1517265.0,0.12234808150807419,5.538595265127299,-70703450.0
954,291816,"GLUCONIC ACID, ITS SALTS AND ESTERS",21310859.0,0.0,10400323.0,1681942.0,1681942.0,0.0,16.17201696524233,-10910536.0
1298,291817,"2,2-DIPHENYL-2-HYDROXYACETIC ACID (BENZILIC ACID)",13262.0,0.0,57311.0,0.0,0.0,0.0,0.0,44049.0
197,291818,CHLOROBENZILATE (ISO),7767.0,0.0,217068.0,15260.0,15260.0,0.0,7.030055097941659,209301.0
4055,291819,CARBOX ACIDS WITH ALCOHOL FUNCT ETC NESOI,79685732.0,428332.0,70251663.0,3323763.0,2895431.0,0.5375265925900009,4.7312232309717706,-9434069.0
4154,291821,SALICYLIC ACID AND ITS SALTS,20366041.0,1227560.0,5020040.0,333409.0,-894151.0,6.027484674120022,6.64156062501494,-15346001.0
2512,291822,"O-ACETYLSALICYLIC ACID (ASPIRIN), SALTS AND ESTERS",13620756.0,0.0,937863.0,322942.0,322942.0,0.0,34.43381389392694,-12682893.0
1940,291823,ESTERS OF SALICYLIC ACID AND ITS SALTS NESOI,55132587.0,9497930.0,12295803.0,707763.0,-8790167.0,17.227433931224738,5.756134837228606,-42836784.0
1127,291829,CARBOXYLIC ACIDS WITH PHENOL FUNCTION ETC NESOI,133135475.0,125755.0,59790137.0,3752705.0,3626950.0,0.09445641741992508,6.2764616177414005,-73345338.0
638,291830,CARBOXYLIC ACIDS WITH ALDEHYDE OR KETONE FUNC ETC,66274002.0,168231.0,59987677.0,4401533.0,4233302.0,0.2538416195237463,7.337395312040505,-6286325.0
5294,291891,"2,4,5-TRICHLOROPHENOXY-ACETIC ACID, SALTS & ESTERS",0.0,0.0,264359.0,61138.0,61138.0,0.0,23.12688427479299,264359.0
605,291899,"CARBOX. ACID W/ ADD'TL OXY FUNC & ANHYD, HALID ETC",415872149.0,1930186.0,81514031.0,4441672.0,2511486.0,0.46412966211882584,5.448966203131335,-334358118.0
4217,291910,"TRIS (2,3-DIBROMOPROPYL) PHOSPHATE",564650.0,0.0,2829243.0,8270.0,8270.0,0.0,0.2923043372379113,2264593.0
1888,291990,AROMATIC PHOSPHORIC ESTERS AND THEIR SALTS ETC.,171005589.0,416657.0,58324063.0,9211255.0,8794598.0,0.24365110078361238,15.793232717686351,-112681526.0
5299,292011,PARATHION AND PARATHION-METHYL (METHYL-PARATHION),0.0,0.0,351162.0,2700.0,2700.0,0.0,0.7688759034291865,351162.0
2610,292019,"THIOPHOSPHORIC ESTERS AND THEIR SALTS; ETC., NESOI",6160322.0,2664874.0,2242563.0,68961.0,-2595913.0,43.25868030924357,3.0750975557877305,-3917759.0
4771,292021,DIMETHYL PHOSPHITE,2333092.0,0.0,154900.0,56287.0,56287.0,0.0,36.337637185280826,-2178192.0
1014,292022,DIETHYL PHOSPHITE,34283.0,0.0,42524.0,42524.0,42524.0,0.0,100.0,8241.0
3449,292023,TRIMETHYL PHOSPHITE,5890035.0,0.0,706775.0,0.0,0.0,0.0,0.0,-5183260.0
2165,292024,TRIETHYL PHOSPHITE,80906.0,0.0,0.0,0.0,0.0,0.0,0.0,-80906.0
